3.900944;3.208813;3.129983;3.588089;5.115621;12;1.303901;1.109038;1.202735;10.03233;12;11.68315;5.506968;4.869827;12;5.33642;3.656143;3.144721;0.07741182;10;-0.05958421;0;-0.05958421:
3.563812;3.131653;3.231766;3.961512;6.369453;1.847132;1.191088;1.114033;1.332779;10.03067;12;11.67448;5.497644;4.858531;12;5.348757;3.66522;3.152845;0.05494733;10;-0.1191084;0;-0.1191933:
3.438114;3.118663;3.31535;4.225037;7.368746;1.592244;1.155519;1.130788;1.441305;10.02956;12;11.66853;5.491251;4.850789;12;5.357213;3.671446;3.158418;0.04326334;10;-0.05960715;0;-0.05955052:
3.339975;3.123607;3.422979;4.552334;8.79125;1.440043;1.132085;1.158506;1.601691;10.0283;12;11.66153;5.483722;4.841673;12;5.36718;3.678782;3.164987;0.03159707;10;-0.05964297;0;-0.05961469:
3.265646;3.1466;3.558645;4.964557;10.96681;1.33627;1.119316;1.199282;1.877062;10.02691;12;11.65345;5.475027;4.83115;12;5.378689;3.687258;3.172578;0.01990603;10;-0.05952761;0;-0.05958408:
3.213068;3.188042;3.726317;5.488617;12;1.262623;1.116607;1.256125;9.867723;10.02541;12;11.64434;5.465222;4.819285;12;5.39167;3.696823;3.181144;0.008259002;10;-0.0596872;0;-0.05957404:
3.165917;3.335085;4.198642;7.130503;1.630179;1.171562;1.142423;1.45027;11.05179;10.02214;12;11.62254;5.44174;4.790884;12;5.422773;3.719755;3.201694;0.9845167;10;-0.1190279;0;-0.1191119:
3.170201;3.437846;4.503726;8.375659;1.472863;1.148762;1.170966;1.609527;12;10.02057;12;11.6107;5.428973;4.775453;12;5.439692;3.732238;3.212884;0.973298;10;-0.06175864;0;-0.06173134:
3.192527;3.571405;4.898492;10.28722;1.363276;1.136367;1.21427;1.892573;12;10.01895;12;11.5974;5.414615;4.758102;12;5.458728;3.746292;3.225487;0.9616356;10;-0.05738485;0;-0.05738485:
3.234526;3.740178;5.409338;12;1.285415;1.134856;1.276395;9.804955;12;10.01738;12;11.58279;5.398844;4.739053;12;5.479649;3.761747;3.239353;0.9497571;10;-0.05963755;0;-0.05966526:
3.29406;3.939036;6.04184;1.991883;1.232786;1.143912;1.359108;9.988585;12;10.01599;12;11.56777;5.382607;4.719454;12;5.501193;3.777672;3.253645;0.9383725;10;-0.06083304;0;-0.06074744:
3.481524;4.495179;8.07605;1.504446;1.173045;1.197682;1.658726;12;12;10.01376;12;11.53407;5.346146;4.675467;12;5.549621;3.813512;3.28583;0.9151049;10;-0.1177787;0;-0.11778:
3.614023;4.877151;9.788536;1.39255;1.162579;1.246305;1.984356;12;11.36972;10.01307;12;11.51571;5.326248;4.651481;12;5.576077;3.833114;3.303447;0.903464;10;-0.05955452;0;-0.05972409:
3.777175;5.356295;12;1.315815;1.163779;1.314301;9.740976;12;11.14771;10.01276;12;11.49643;5.305322;4.62627;12;5.603915;3.853758;3.322008;0.8918622;10;-0.05969834;0;-0.05958533:
3.981758;5.984369;2.021115;1.26194;1.177046;1.411608;9.860326;12;11.28133;10.01291;12;11.47574;5.282866;4.599227;12;5.633817;3.875954;3.341977;0.8800224;10;-0.05951047;0;-0.05953825:
4.222487;6.776897;1.710401;1.227844;1.202118;1.546098;10.34025;12;11.88658;10.0136;12;11.45491;5.260203;4.571954;12;5.664011;3.898389;3.362172;0.8686431;10;-0.060727;0;-0.06064153:
4.523383;7.871279;1.538562;1.207815;1.241906;1.759293;12;12;12;10.01492;12;11.43271;5.23605;4.542896;12;5.696238;3.922357;3.383758;0.8570372;10;-0.05832291;0;-0.05846548:
5.367698;11.83371;1.352608;1.207165;1.380783;9.671401;12;11.01829;12;10.02001;12;11.38523;5.184241;4.480627;12;5.765451;3.97392;3.430244;0.8336793;10;-0.1193005;0;-0.1192716:
5.951742;2.055112;1.303452;1.225904;1.49272;9.72972;12;11.03481;5.956334;10.02392;12;11.36061;5.157331;4.448312;12;5.801463;4.000794;3.454498;0.8222461;10;-0.06027853;0;-0.06019378:
6.720719;1.746867;1.272319;1.259048;1.659791;10.12232;12;11.44045;5.04806;10.02901;12;11.33476;5.129033;4.414339;12;5.839393;4.029135;3.480091;0.8106495;10;-0.05868542;0;-0.05877078:
7.749011;1.580485;1.257023;1.308774;1.937938;12;12;12;4.669389;10.0354;12;11.30808;5.099776;4.379232;12;5.878658;4.05851;3.50664;0.7990756;9.998612;-0.05967474;0;-0.05958986:
9.152675;1.476331;1.256266;1.378445;9.88438;12;11.37352;12;4.445521;10.04336;12;11.28029;5.069252;4.342622;12;5.919694;4.089251;3.534444;0.7877377;9.987991;-0.05950153;0;-0.05961394:
2.159734;1.367809;1.293777;1.598292;9.580752;12;10.78213;12;4.233369;10.06447;12;11.22278;5.005888;4.266672;12;6.005092;4.153361;3.592503;0.7664739;9.965829;-0.1208018;0;-0.120631:
1.862622;1.343945;1.331457;1.776344;9.785156;12;10.91655;5.381598;4.200822;10.07812;12;11.19297;4.972952;4.227199;12;6.04963;4.186869;3.622886;0.7564901;9.954236;-0.05823529;0;-0.05840731:
1.704039;1.334394;1.383105;2.059352;10.32019;12;11.37204;4.806685;4.205454;10.09437;12;11.16223;4.938932;4.186441;12;6.095726;4.221603;3.65441;0.7468618;9.942216;-0.05930948;0;-0.05925238:
1.604642;1.337142;1.450536;10.28697;12;12;12;4.496078;4.244488;10.11353;12;11.13072;4.903966;4.144559;12;6.143214;4.257442;3.686967;0.7376347;9.929804;-0.05952001;0;-0.05937874:
1.539811;1.35087;1.536707;9.741179;12;11.21797;12;4.290873;4.317855;10.13601;12;11.09855;4.868187;4.101695;12;6.191947;4.294281;3.720465;0.7288386;9.917043;-0.05956316;0;-0.05973279:
1.498014;1.374923;1.647186;9.498394;12;10.74576;12;4.14552;4.429613;10.16238;12;11.06568;4.831524;4.057769;12;6.242024;4.332201;3.75498;0.7204471;9.903899;-0.05957878;0;-0.05946565:
1.461536;1.453549;1.990041;9.480658;12;10.46823;12;3.961912;4.826224;10.22945;12;10.99775;4.75595;3.966907;12;6.346371;4.411431;3.827214;0.7048748;9.876505;-0.1110868;0;-0.1272907:
1.460958;1.508878;2.299091;9.668651;12;10.53518;12;3.905;5.237684;10.27195;12;10.96286;4.717195;3.920146;12;6.400459;4.452615;3.864822;0.697705;9.862292;-0.05997682;0;-0.05939889:
1.469894;1.57617;12;10.03186;12;10.73394;4.866539;3.86377;12;10.32227;12;10.92751;4.677771;3.872552;12;6.455685;4.494746;3.903339;0.690942;9.847741;-0.05976748;0;-0.05940151:
1.487406;1.657506;10.4803;10.83291;12;11.1219;4.510419;3.834332;12;10.38262;12;10.89155;4.637547;3.823948;12;6.512269;4.537998;3.942928;0.6845475;9.832787;-0.05969524;0;-0.0592072:
1.512868;1.755485;9.85878;12;12;12;4.270192;3.813891;12;10.45587;12;10.85514;4.59665;3.774472;12;6.570067;4.582269;3.983498;0.6785297;9.817469;-0.05980825;0;-0.05932808:
1.586516;2.021865;9.344436;12;10.57071;12;3.94311;3.790779;10.89499;10.66476;12;10.78112;4.512962;3.672978;12;6.689307;4.673889;4.067616;0.6675782;9.785723;-0.1196377;0;-0.1185524:
1.635224;2.214171;9.237825;12;10.28097;12;3.820506;3.784254;10.18196;10.83206;12;10.74321;4.469785;3.620448;12;6.751392;4.72175;4.111644;0.6625673;9.769114;-0.05986285;0;-0.05938411:
1.690486;2.477637;9.194762;12;10.09296;12;3.717648;3.778892;9.636037;11.1296;12;10.70593;4.427115;3.568388;5.137991;6.813193;4.769498;4.155627;0.6580078;9.752536;-0.06053662;0;-0.06006598:
1.758035;3.050453;9.202644;12;9.959946;12;3.62136;3.773016;9.174366;12;12;10.66619;4.381356;3.512358;4.862305;6.880019;4.821251;4.203365;0.6534905;9.734549;-0.05912042;0;-0.05862093:
1.827539;12;9.251663;12;9.88263;12;3.54294;3.765507;8.841151;12;12;10.63011;4.339545;3.46096;4.670773;6.941612;4.869064;4.247533;0.6497173;9.717914;-0.06280994;0;-0.06222415:
2.008715;12;9.492846;12;9.815045;12;3.39233;3.738989;8.312738;12;12;10.55268;4.248769;3.348515;4.332659;7.077414;4.974877;4.345492;0.642449;9.681057;-0.1166837;0;-0.115577:
2.111233;12;9.681211;12;9.818782;12;3.327529;3.718873;8.134466;12;12;10.51668;4.205992;3.295014;4.193604;7.142575;5.025839;4.392778;0.6394497;9.663281;-0.06242895;0;-0.06188822:
2.235934;10.59228;9.965009;12;9.843352;12;3.261163;3.69136;7.980444;12;12;10.47883;4.160535;3.23771;4.05474;7.21278;5.080889;4.443937;0.6365078;9.644062;-0.05725193;0;-0.0567286:
2.37626;9.994509;10.41074;12;9.885272;12;3.198508;3.657509;7.861495;12;12;10.44264;4.116514;3.181681;3.92684;7.281864;5.135206;4.494496;0.6338996;9.625082;-0.06078625;0;-0.06015062:
2.545312;9.656547;12;12;9.945854;4.625219;3.135936;3.615654;7.765914;12;12;10.40652;4.071963;3.124331;3.802441;7.353054;5.191329;4.54682;0.6314736;9.605453;-0.05892992;0;-0.05834699:
2.753924;9.421436;12;12;10.02534;4.327149;3.074006;3.566016;7.692288;12;12;10.37132;4.02771;3.066586;3.682703;7.42525;5.248406;4.600125;0.6292632;9.585473;-0.05986023;0;-0.05932212:
3.538326;9.108821;12;11.00185;10.25526;3.967161;2.950934;3.443855;7.600137;12;10.86747;10.30457;3.940829;2.95014;3.454819;7.572592;5.365399;4.70967;0.6254523;9.544477;-0.118881;0;-0.1194186:
12;9.000529;12;10.41541;10.42778;3.833901;2.889412;3.372353;7.577036;12;10.60807;10.27366;3.898644;2.891541;3.345787;7.647742;5.425336;4.765942;0.6238266;9.523458;-0.05900574;0;-0.06007886:
12;8.911464;12;10.05618;10.70535;3.714698;2.825955;3.292646;7.566527;12;10.38002;10.24419;3.856462;2.831041;3.23655;7.726098;5.488028;4.824912;0.6223279;9.501466;-0.05902839;0;-0.0601747:
12;8.84411;12;9.798139;12;3.615124;2.766045;3.212548;7.568135;12;10.18576;10.21916;3.8182;2.773935;3.1362;7.800832;5.548007;4.881437;0.6210775;9.480412;-0.06079102;0;-0.06190181:
12;8.788184;12;9.576913;12;3.522164;2.704188;3.126117;7.579671;12;9.999504;10.19693;3.780685;2.715052;3.035246;7.878739;5.610733;4.940663;0.6199319;9.458388;-0.0572772;0;-0.05839014:
12;8.70902;12;9.214479;12;3.35924;2.580359;2.944879;7.629476;12;9.655288;10.16813;3.713748;2.59745;2.840328;8.037185;5.738933;5.062076;0.6180466;9.413339;-0.1181126;0;-0.1200953:
12;8.681612;12;9.049855;12;3.282778;2.51511;2.846799;7.667629;12;9.484431;10.16574;3.684584;2.53564;2.741032;8.122166;5.808052;5.12774;0.617236;9.38903;-0.05906987;0;-0.06008816:
12;8.664124;12;8.911472;12;3.2185;2.456103;2.757156;7.708879;12;9.334292;10.17621;3.663334;2.479795;2.652994;8.200009;5.871585;5.188229;0.6166078;9.366657;-0.06415725;0;-0.0616734:
12;8.652785;12;8.777112;12;3.156926;2.395564;2.664676;7.757474;12;9.18352;10.20783;3.648631;2.422527;2.564223;8.280996;5.937912;5.251506;0.6160592;9.343271;-0.05818033;0;-0.05578971:
12;8.647698;12;8.647669;12;3.099329;2.33468;2.57144;7.812625;12;9.034279;10.28469;3.644955;2.364934;2.476335;8.363853;6.006017;5.316624;0.6155993;9.319252;-0.05784607;0;-0.05971742:
12;8.655847;12;8.403383;12;2.998722;2.214908;2.388315;7.938984;12;8.74472;12;3.71587;2.251524;2.306871;8.531798;6.144834;5.44981;0.6149421;9.27027;-0.1184263;0;-0.122097:
12;8.66898;12;8.286386;12;2.9561;2.156278;2.299145;8.009396;12;8.603642;12;12;2.195907;2.225296;8.61687;6.215556;5.5179;0.6147299;9.245302;-0.05764771;0;-0.0592165:
12;8.689416;12;8.171049;12;2.917668;2.098538;2.212233;8.082101;12;8.464629;12;12;2.141156;2.145836;8.702667;6.287161;5.587007;0.6145479;9.220015;-0.05884981;0;-0.06025839:
12;8.717685;12;8.057437;12;2.884227;2.041745;2.127545;8.157388;12;8.327607;12;12;2.087267;2.06846;3.315013;6.359425;5.656918;0.614406;9.194387;-0.06714916;0;-0.05088234:
12;8.753387;12;7.94606;12;2.858218;1.986404;2.045412;8.236285;12;8.192951;12;12;2.034631;1.993547;2.951605;6.432076;5.727376;0.6143289;9.168542;-0.04636431;0;-0.03461361:
12;8.796194;12;7.833304;12;2.844309;1.931118;1.962965;8.325059;12;8.055758;12;12;1.981694;1.918661;2.697212;6.507841;5.801046;0.6143742;9.14157;-0.0001392365;0;8.201599E-05:
12;8.90027;12;7.62765;12;2.860514;1.834936;1.819875;2.665595;12;7.807764;12;12;1.88936;1.788239;2.347552;6.649631;5.939452;0.6145775;9.091363;0.03434849;0;0.005656242:
9.940323;8.967213;12;7.52648;12;2.902553;1.79002;1.753143;2.449111;12;7.687028;12;12;1.84612;1.727116;2.206411;6.720681;6.009068;0.6147268;9.066183;-0.0003275871;0;0.0003399849:
9.606507;9.047263;12;7.425508;12;3.000246;1.747077;1.689181;2.271536;12;7.567455;12;12;1.804715;1.668321;2.079613;6.792335;6.079456;0.6149053;9.040772;-0.0003762245;0;0.0003099442:
9.370395;9.145727;12;7.322881;12;12;1.705597;1.627022;2.116823;12;7.446927;12;12;1.764674;1.610967;1.962606;6.865852;6.151867;0.6151143;9.014683;-0.000377655;0;0.0003986359:
9.186455;9.265014;12;7.221865;12;12;1.667149;1.568777;1.983217;12;7.329321;12;12;1.727535;1.557021;1.857429;6.938838;6.223945;0.6153454;8.988768;-0.0003867149;0;0.0004048347:
8.91643;9.591031;12;7.032555;12;12;1.602353;1.467869;1.770283;12;7.111722;12;12;1.664973;1.463063;1.683079;7.077122;6.361049;0.6158404;8.939626;-0.0008254051;0;0.0007352829:
8.804012;9.880072;12;6.9359;12;12;1.573413;1.420688;1.676695;12;7.002059;12;12;1.637117;1.418906;1.604144;7.148415;6.432013;0.6161206;8.914271;-0.0003986359;0;0.0004916191:
8.703699;12;12;6.841496;12;12;1.54782;1.377627;1.594198;12;6.896012;12;12;1.613005;1.378463;1.533074;7.218381;6.50184;0.6163464;8.889377;-0.0004348755;0;0.0003504753:
8.614762;12;12;6.746918;12;12;1.525053;1.337041;1.518228;12;6.790524;12;12;1.591731;1.340247;1.466891;7.288813;6.57232;0.6165945;8.864141;-0.03482771;0;-0.005073547:
8.536301;12;12;6.653177;12;12;1.506125;1.299819;1.449449;12;6.686777;12;12;1.574348;1.305136;1.406431;2.495608;6.64282;0.6168627;8.838958;-0.0004515648;0;0.0005083084:
8.403746;12;12;6.465425;12;12;1.480937;1.234827;1.329692;12;6.48145;12;12;1.552683;1.243701;1.300005;1.941663;6.785909;0.6174604;8.78804;-2.0504E-05;0;-2.098083E-05:
8.351074;12;12;6.376646;12;12;1.475967;1.208799;1.280887;12;6.385527;12;12;1.54972;1.219068;1.256244;1.793292;6.854416;0.6177688;8.763754;-2.861023E-06;0;7.247925E-05:
8.301268;12;12;6.282053;12;12;1.476511;1.184593;1.23412;12;6.284145;12;12;1.552793;1.196166;1.214121;1.666195;6.928004;0.6181135;8.737741;1.049042E-05;0;-6.389618E-05:
8.261214;12;12;6.195809;12;12;1.483079;1.165845;1.196035;12;6.192446;12;12;1.562156;1.178449;1.1797;1.569889;6.995633;0.6184419;8.713897;-8.106232E-06;0;5.722046E-05:
8.223058;12;12;6.101837;12;12;1.498001;1.149213;1.159363;12;6.093329;12;12;1.580896;1.162785;1.146479;1.481155;7.069901;0.6188134;8.687785;3.814697E-06;0;-7.486343E-05:
8.193577;12;12;6.017698;12;12;1.51959;1.137864;1.130715;12;6.005287;12;12;1.606889;1.152171;1.120503;1.413361;7.136916;0.6191582;8.664292;3.814697E-06;0;-2.384186E-05:
8.145326;12;12;5.840524;12;12;1.599204;1.125803;1.083108;12;5.822015;12;12;1.701451;1.141268;1.077426;1.299602;7.279676;0.6199178;8.614459;-3.33786E-06;0;4.673004E-05:
8.128444;12;12;5.754144;12;12;1.662021;1.126267;1.066107;12;5.733701;12;12;1.777332;1.142107;1.062173;1.256166;7.350105;0.620304;8.589986;-1.430511E-06;0;2.384186E-06:
8.116015;12;12;5.669175;12;12;1.748074;1.13119;1.053361;12;5.647482;12;12;1.885605;1.147269;1.05089;1.220125;7.41993;0.6206934;8.565794;-2.861023E-06;0;4.434586E-05:
8.107665;12;12;5.583199;12;12;1.875585;1.141054;1.044512;12;5.5609;12;12;2.064676;1.157232;1.043284;1.189871;7.491151;0.6210968;8.541196;6.67572E-06;0;-8.964539E-05:
8.103621;12;12;5.498754;12;12;2.089931;1.155959;1.039831;12;5.476489;12;12;12;1.172071;1.039609;1.165824;2.319425;0.621502;8.516917;-7.152557E-06;0;4.816055E-05:
8.108066;12;6.677094;5.330642;12;12;12;1.203203;1.042658;12;5.310317;12;12;12;1.218558;1.043836;1.133457;1.816832;0.6223344;8.468212;-1.430511E-06;0;1.764297E-05:
8.116533;12;6.400226;5.24799;12;12;12;1.23638;1.050183;6.684559;5.229526;12;12;12;1.250943;1.051755;1.124664;1.713542;0.6227561;8.444079;3.814697E-06;0;-4.768372E-06:
8.12925;12;6.165413;5.165663;12;12;12;1.277138;1.061875;6.329094;5.149643;12;12;12;1.290516;1.063638;1.120352;1.639228;0.6231841;8.419911;3.814697E-06;0;4.434586E-05:
8.146211;12;5.956783;5.084137;12;12;12;1.326274;1.077744;6.055285;5.071124;12;12;12;1.337947;1.079483;1.12034;1.584675;0.6236159;8.395849;-5.722046E-06;0;-7.677078E-05:
8.167983;12;5.762371;5.001707;12;12;12;1.386439;1.098329;5.817472;4.99233;12;12;12;1.395637;1.099802;1.124543;1.543929;0.6240605;8.371378;3.33786E-06;0;2.336502E-05:
8.22369;12;5.421437;4.843507;12;12;12;1.540535;1.151538;5.424162;4.842809;12;12;12;1.541399;1.15168;1.144269;1.496378;0.6249369;8.323997;-4.768372E-07;0;-1.001358E-05:
8.258865;12;5.263201;4.76466;12;11.94049;12;1.64365;1.185338;5.24868;4.769138;12;11.97264;12;1.637186;1.184315;1.159769;1.484751;0.6253852;8.300168;-6.198883E-06;0;-4.386902E-05:
8.29897;12;5.112566;4.686642;12;11.80655;12;1.771701;1.223993;5.084791;4.696817;12;11.8742;12;1.753831;1.2214;1.178809;1.479885;0.6258367;8.276434;4.291534E-06;0;3.33786E-05:
8.34434;12;4.968291;4.609345;12;11.67426;12;1.938239;1.267812;4.930299;4.625742;12;11.77542;12;1.900736;1.263161;1.201324;1.480941;0.6262917;8.252762;-4.768372E-06;0;3.051758E-05:
8.39546;12;4.829186;4.53254;12;11.54307;12;2.179633;1.317268;4.783372;4.555709;12;11.67601;12;2.099413;1.309962;1.227323;1.487305;0.6267518;8.229074;-5.245209E-06;0;3.814697E-06:
8.454256;12;4.691499;4.45442;12;11.40981;12;9.907772;1.374221;4.639705;4.485102;12;11.57353;12;2.443935;1.363433;1.257528;1.498834;0.6272283;8.204804;3.33786E-06;0;-2.813339E-05:
8.586086;12;4.441807;4.307712;12;11.15962;12;9.726538;1.502044;4.383158;4.354311;12;11.37707;12;9.840695;1.481791;1.324749;1.533258;0.6281471;8.158698;-4.291534E-06;0;1.573563E-05:
8.664077;12;4.321127;4.23461;12;11.03478;12;9.64219;1.577663;4.260839;4.290089;12;11.2771;12;9.762223;1.550705;1.363519;1.556277;0.6286173;8.135442;-9.536743E-06;0;5.38826E-05:
8.751086;12;4.20366;4.162151;12;10.9108;12;9.562241;1.661989;4.142735;4.227108;12;11.17654;12;9.686191;1.626536;1.405543;1.582783;0.6290922;8.11219;-8.583069E-06;0;-8.201599E-05:
8.862679;12;4.085441;4.093927;12;10.80007;12;9.491919;1.753785;4.02837;4.165347;12;11.07525;12;9.612436;1.710129;1.45089;1.612624;0.6293263;8.088911;1.335144E-05;0;1.382828E-05:
9.006128;12;3.969351;4.031846;12;10.70158;12;9.428389;1.851375;3.919072;4.106707;12;10.97453;12;9.54036;1.800315;1.497958;1.643781;0.6293374;8.065502;-0.03229237;0;0.07822704:
9.442626;12;3.749884;3.927942;12;10.53685;12;9.316083;2.064144;3.716783;4.000548;12;10.77679;12;9.402112;2.002679;1.596268;1.708965;0.6287981;8.018758;-0.06376839;0;0.1555448:
9.862872;12;3.641274;3.88441;12;10.46559;12;9.26217;2.188428;3.61743;3.950395;12;10.67355;12;9.331499;2.125509;1.650849;1.745029;0.6282457;7.993938;-0.03177261;0;0.07804084:
12;12;3.547738;3.852001;12;10.40893;12;9.215081;2.31069;3.531472;3.908759;12;10.58047;12;9.268558;2.249835;1.702011;1.778603;0.6276284;7.971282;-0.03317642;0;0.08188486:
12;12;3.454519;3.826427;12;10.35946;12;9.167605;2.450881;3.445205;3.869153;12;10.48314;12;9.203504;2.398258;1.757635;1.814844;0.6268461;7.947329;-0.02997732;0;0.07434964:
12;12;3.366995;3.810542;12;10.32069;12;9.121817;2.606839;3.363215;3.834293;12;10.38653;12;9.13959;2.572238;1.815083;1.851911;0.6259513;7.92327;-0.0314002;0;0.0781846:
12;4.4452;3.209126;3.814623;12;10.28095;12;9.034516;3.005182;3.211406;3.780621;12;10.19499;12;9.014581;3.097599;1.936056;1.928555;0.6238607;7.874703;-0.06236029;0;0.1565244:
12;4.074334;3.139041;3.840168;12;10.28491;12;8.992887;3.32949;3.141564;3.763149;12;10.10012;12;8.953392;12;1.999746;1.96805;0.6226835;7.85021;-0.03098583;0;0.07834125:
12;3.80903;3.074982;3.887943;11.30184;10.31047;12;8.952595;12;3.075747;3.753116;12;10.00591;12;8.89301;12;2.065729;2.008292;0.6214288;7.825576;-0.03085709;0;0.07836413:
12;3.587541;3.014546;3.973089;10.62345;10.37049;12;8.912166;12;3.011217;3.751899;12;9.908089;12;8.830724;12;2.137349;2.05117;0.6200313;7.79968;-0.03071499;0;0.07845616:
12;3.409598;2.962785;4.11299;10.24423;10.47673;12;8.874455;12;2.953235;3.761648;12;9.814552;12;8.771421;12;2.209047;2.093195;0.6186275;7.774584;-0.03195524;0;0.08200049:
12;3.265118;2.919883;4.381131;9.956418;10.66594;12;8.839934;12;2.902338;3.783127;12;9.726967;12;8.716055;12;2.279297;2.133463;0.6172599;7.750772;-0.03063393;0;0.07903576:
12;3.014606;2.849091;12;9.45863;12;12;8.772365;12;2.807072;3.886532;12;9.544251;12;8.601116;12;2.437024;2.220574;0.6141907;7.70014;-0.05893469;0;0.1532645:
12;2.911435;2.824278;12;9.246509;12;12;8.741067;12;2.765695;3.991159;12;9.453904;12;8.544425;12;2.521461;2.265246;0.6125817;7.674592;-0.03003836;0;0.07873344:
12;2.820485;2.807079;12;9.05223;12;12;8.711568;12;2.728591;4.192274;10.44322;9.364247;12;8.488198;12;2.610226;2.310689;0.6109273;7.648881;-0.02989864;0;0.0787394:
12;2.74055;2.798085;12;8.873107;12;12;8.68398;12;2.695881;12;10.16391;9.275352;12;8.432441;12;2.703842;2.356892;0.6092318;7.623024;-0.02976084;0;0.07882905:
12;2.670537;2.798062;12;8.706812;12;12;8.658399;12;2.667624;12;9.931635;9.18707;12;8.377005;12;2.803243;2.403974;0.6074938;7.596967;-0.029603;0;0.07881951:
3.516208;2.558012;2.829472;12;8.408198;12;12;8.613904;11.93701;2.625234;12;9.531312;9.012864;12;8.267237;12;3.023089;2.500679;0.6039094;7.544373;-0.05908298;0;0.1586339:
3.249794;2.514694;2.86413;12;8.27435;12;12;8.595335;11.88348;2.611494;12;9.350669;8.927238;12;8.213008;12;3.146158;2.550228;0.6020733;7.51791;-0.0289855;0;0.07851219:
3.056149;2.479406;2.915064;12;8.149255;12;12;8.579436;11.83027;2.602947;12;9.178173;8.842254;12;8.158939;12;3.281618;2.600861;0.600201;7.491218;-0.02897263;0;0.07886481:
2.904118;2.451963;2.98719;12;8.031976;12;12;8.566475;11.77723;2.599901;12;9.011454;8.757575;12;8.104767;12;3.434158;2.652878;0.5982843;7.464169;-0.0288949;0;0.07915235:
2.783254;2.432823;3.08602;12;7.924495;12;9.689757;8.556686;11.72579;2.6027;12;8.852688;8.674955;12;8.051555;12;3.606987;2.705257;0.5963694;7.437314;-0.02894735;0;0.07974458:
2.60131;2.418602;3.445891;12;7.731654;12;9.108575;8.548128;11.62463;2.62743;12;8.546964;8.511416;12;7.944995;12;4.095319;2.814303;0.5924305;7.382699;-0.05686665;0;0.1579537:
2.533895;2.424242;3.952511;12;7.646783;12;8.897789;8.550264;11.57549;2.650439;12;8.3999;8.431131;12;7.891936;12;10.79251;2.870812;0.5904226;7.355098;-0.02832556;0;0.0794493:
2.479481;2.438931;12;12;7.569921;12;8.712379;8.557363;11.52764;2.681321;12;8.256803;8.352249;12;7.839231;12;10.81951;2.928514;0.5884007;7.327422;-0.02819967;0;0.07951164:
2.436275;2.46344;12;12;7.50071;12;8.543846;8.570407;11.48082;2.721145;12;8.116508;8.274367;12;7.786544;12;10.84533;2.987869;0.5863524;7.2995;-0.02794361;0;0.07926381:
2.403402;2.498703;12;12;7.439539;12;8.388561;8.590445;11.4352;2.771013;12;7.979112;8.197737;12;7.73399;12;10.8699;3.048855;0.5842844;7.271403;-0.02785969;0;0.07950938:
2.380108;2.546062;12;12;7.386724;12;8.243772;8.619077;11.39082;2.832524;12;7.84437;8.122408;12;7.681532;12;10.89323;3.111634;0.582197;7.243116;-0.02770281;0;0.079579:
2.36039;2.685225;12;12;7.308341;12;7.978945;8.712793;11.30598;3.000174;12;7.582392;7.976163;12;7.576923;12;10.93616;3.243125;0.577971;7.186003;-0.0549593;0;0.1593126:
2.363433;2.783822;12;8.464026;7.284369;12;7.856349;8.78849;11.26552;3.114814;12;7.454737;7.905362;12;7.524683;12;10.95579;3.312305;0.5758316;7.157139;-0.02724695;0;0.07970774:
2.375099;2.910685;12;7.973032;7.272228;12;7.738283;8.901685;11.22606;3.262125;12;7.3283;7.835791;12;7.472102;12;10.97431;3.3846;0.5736585;7.127859;-0.0271225;0;0.07990825:
2.395015;3.073172;12;7.635378;7.273648;12;7.627469;9.094827;11.18887;3.457233;12;7.206423;7.769505;12;7.420591;12;10.99124;3.458235;0.5715198;7.098963;-0.02717686;0;0.08056045:
2.423887;3.301094;12;7.359877;7.291484;12;7.519627;12;11.15258;3.773886;12;7.085258;7.704572;12;7.368583;12;11.00712;3.535762;0.5693423;7.069571;-0.02648783;0;0.07906806:
2.509659;12;12;6.921675;7.395901;12;7.315169;12;11.08422;12;12;6.848995;7.581925;12;7.264734;12;11.03517;3.701554;0.5649559;7.010244;-0.05305958;0;0.1598725:
2.56811;12;12;6.739555;7.503393;12;7.217479;12;11.05201;12;12;6.733417;7.52455;12;7.212711;12;11.04737;3.791069;0.5627403;6.980207;-0.02628899;0;0.08005339:
2.637949;12;12;6.576561;7.684064;12;7.122964;12;11.02133;12;12;6.620145;7.470563;12;7.160902;12;11.05829;3.885308;0.5605246;6.950086;-0.02620792;0;0.08033323:
2.723194;12;12;6.42539;8.129925;12;7.028587;12;10.99119;12;12;6.50594;7.418952;12;7.107818;12;11.06823;3.987998;0.5582376;6.919002;-0.02595091;0;0.08012009:
2.81872;12;12;6.295194;12;12;6.941427;12;10.96412;12;12;6.399357;7.374081;12;7.057433;12;11.07643;4.092086;0.5560741;6.889307;-0.02644491;0;0.08217013:
3.073565;12;12;6.061655;12;12;6.768;12;10.9122;12;12;6.185767;7.297292;12;6.953969;8.092161;11.08965;4.332028;0.5515927;6.827688;-0.05067396;0;0.1592641:
3.242517;12;12;5.960099;12;12;6.683727;12;10.88815;12;12;6.081553;7.268969;12;6.902183;7.854176;11.09443;4.469646;0.5493393;6.796522;-0.0250349;0;0.07948905:
3.453467;12;12;5.868442;12;12;6.601405;12;10.86553;12;12;5.979759;7.249959;12;6.850709;7.649202;11.09795;4.622643;0.5470953;6.765324;-0.02519321;0;0.0806053:
