speed,diff_int_v_x,diff_int_v_y,acc_x,acc_y
1.457048,-1.401208,0.016263,4.624871,-0.008567
1.465862,-1.410514,0.010332,4.702334,0.009375
1.472898,-1.41805,0.004497,4.761923,0.027452
1.478151,-1.423809,-0.001245,4.803622,0.045498
1.481622,-1.427786,-0.006897,4.827419,0.063359
1.483308,-1.429976,-0.012461,4.833302,0.080889
1.483208,-1.430372,-0.017939,4.821264,0.097949
1.481322,-1.42897,-0.023336,4.791299,0.114407
1.477647,-1.425764,-0.028653,4.743404,0.130132
1.472184,-1.420748,-0.033894,4.677577,0.144999
1.464932,-1.413915,-0.039057,4.593818,0.15888
1.45589,-1.405261,-0.044136,4.492127,0.17165
1.445058,-1.394779,-0.049124,4.37251,0.183179
1.432436,-1.382462,-0.054016,4.234971,0.193335
1.418023,-1.368305,-0.058805,4.079519,0.201979
1.40182,-1.3523,-0.063484,3.906163,0.208964
1.383827,-1.334442,-0.068046,3.714917,0.214135
1.364043,-1.314725,-0.072486,3.505796,0.217322
1.342471,-1.293141,-0.076797,3.278819,0.218341
1.31911,-1.269686,-0.080973,3.036981,0.215506
1.294791,-1.245213,-0.084579,2.802022,0.201354
1.27188,-1.222189,-0.086386,2.583014,0.181945
1.25052,-1.200785,-0.086311,2.379801,0.158795
1.230708,-1.181013,-0.084353,2.192288,0.132708
1.212446,-1.162882,-0.08051,2.020457,0.104429
1.195748,-1.1464,-0.074782,1.864379,0.074626
1.180639,-1.13158,-0.067166,1.724228,0.043876
1.167153,-1.118429,-0.057662,1.600288,0.012643
1.155339,-1.106958,-0.046269,1.492955,-0.018743
1.145251,-1.097177,-0.032984,1.402747,-0.050109
1.13696,-1.089095,-0.017807,1.330291,-0.081466
1.130544,-1.082723,-0.000737,1.276318,-0.11303
1.126091,-1.078069,0.018228,1.241643,-0.145249
1.123697,-1.075144,0.03909,1.22719,-0.178204
1.12347,-1.073964,0.061581,1.235549,-0.191356
1.125502,-1.074835,0.081627,1.267088,-0.191047
1.129636,-1.07786,0.097801,1.31955,-0.188584
1.135701,-1.083033,0.110096,1.391376,-0.184184
1.143571,-1.090348,0.118505,1.481449,-0.177655
1.153165,-1.099802,0.123019,1.589105,-0.168468
1.16445,-1.111387,0.123633,1.714123,-0.155816
1.177433,-1.1251,0.120339,1.856693,-0.138651
1.192167,-1.140935,0.113129,2.017381,-0.115703
1.208742,-1.158887,0.101998,2.197073,-0.085492
1.227283,-1.178951,0.086937,2.385982,-0.054561
1.245391,-1.19845,0.069952,2.54264,-0.036718
1.259406,-1.213524,0.053945,2.657577,-0.015717
1.269229,-1.224127,0.038945,2.730195,0.006973
1.27481,-1.230265,0.02495,2.760019,0.029869
1.276109,-1.231946,0.011955,2.746681,0.051716
1.273092,-1.229173,-0.000043,2.689893,0.071452
1.265729,-1.221954,-0.011047,2.58943,0.088166
1.253995,-1.210294,-0.021061,2.445114,0.101084
1.237869,-1.194198,-0.030088,2.256801,0.109538
1.217333,-1.173674,-0.038132,2.024379,0.112955
1.192371,-1.148725,-0.045196,1.747755,0.110845
1.162968,-1.119359,-0.051285,1.426854,0.102784
1.129113,-1.085582,-0.056401,1.069996,0.088829
1.093221,-1.049822,-0.060668,0.739069,0.071883
1.062231,-1.019039,-0.064433,0.461724,0.054152
1.036591,-0.993298,-0.067323,0.237951,0.036795
1.016294,-0.972803,-0.069577,0.067604,0.020898
1.001329,-0.95765,-0.07129,-0.049459,0.007425
0.99169,-0.947845,-0.072463,-0.113354,-0.002854
0.987372,-0.943393,-0.073098,-0.124166,-0.009409
0.988374,-0.944304,-0.073195,-0.081934,-0.011996
0.994696,-0.950587,-0.072757,0.013352,-0.010672
1.00634,-0.962254,-0.071786,0.161748,-0.005792
1.023313,-0.97932,-0.070286,0.363352,0.002016
1.045621,-1.001805,-0.06826,0.618293,0.011903
1.073275,-1.029733,-0.065712,0.915221,0.020556
1.10293,-1.05981,-0.061987,1.169101,0.01427
1.125009,-1.082529,-0.055183,1.341467,-0.002745
1.138937,-1.09726,-0.045177,1.432586,-0.029376
1.144796,-1.104003,-0.031967,1.443096,-0.064354
1.142693,-1.10276,-0.015555,1.373858,-0.105464
1.13277,-1.093528,0.004061,1.226066,-0.149446
1.11521,-1.07631,0.026879,1.00143,-0.191823
1.090254,-1.051104,0.0529,0.702448,-0.226619
1.058224,-1.017911,0.082125,0.332842,-0.245978
1.019555,-0.97673,0.114552,-0.101748,-0.239659
0.974842,-0.927562,0.150182,-0.592637,-0.194422
0.924916,-0.870407,0.189016,-1.126256,-0.093421
0.870956,-0.805264,0.231052,-1.681207,0.084075
0.81466,-0.732134,0.276292,-9.463072,2.797095
1.896446,-1.814733,-0.094638,9.041583,0.535174
1.911787,-1.829551,-0.103311,9.186169,0.579841
1.926067,-1.843335,-0.111675,9.320038,0.623292
1.939282,-1.856084,-0.119732,9.443174,0.665416
1.951428,-1.8678,-0.127479,9.555561,0.706109
1.962502,-1.878482,-0.134919,9.657188,0.745279
1.972501,-1.88813,-0.14205,9.748043,0.782839
1.981422,-1.896743,-0.148873,9.828116,0.81871
1.989263,-1.904321,-0.155389,9.897399,0.85282
1.996022,-1.910863,-0.161598,9.955886,0.8851
2.001696,-1.916365,-0.167503,10.003568,0.91549
2.006283,-1.920828,-0.173104,10.040441,0.943934
2.009782,-1.924249,-0.178403,10.066498,0.970378
2.012191,-1.926626,-0.183401,10.081737,0.994776
2.013507,-1.927957,-0.188098,10.086152,1.017083
2.013731,-1.928242,-0.192497,10.079739,1.03726
2.012859,-1.927479,-0.196598,10.062496,1.055271
2.010892,-1.925665,-0.200404,10.03442,1.071083
2.007828,-1.9228,-0.203914,9.995506,1.084666
2.003665,-1.918881,-0.20713,9.945754,1.095994
1.998402,-1.913907,-0.210054,9.88516,1.105042
1.992039,-1.907876,-0.212686,9.813722,1.111791
1.984575,-1.900787,-0.215029,9.731438,1.116223
1.976009,-1.892638,-0.217082,9.638304,1.118321
1.96634,-1.883427,-0.218848,9.53432,1.118074
1.955567,-1.873153,-0.220327,9.419482,1.115472
1.94369,-1.861813,-0.221521,9.293788,1.110508
1.930708,-1.849407,-0.222429,9.157236,1.103178
1.916621,-1.835931,-0.223044,9.009824,1.09348
1.901428,-1.821382,-0.223361,8.851548,1.081415
1.885128,-1.805757,-0.223375,8.682405,1.066988
1.867721,-1.789055,-0.223081,8.503273,1.049552
1.849436,-1.771525,-0.222282,8.320501,1.025444
1.830928,-1.753896,-0.22043,8.136573,0.995952
1.812241,-1.736213,-0.217481,7.951455,0.961462
1.793377,-1.718476,-0.213429,7.765134,0.922162
1.774341,-1.700684,-0.208267,7.577611,0.878252
1.755137,-1.682834,-0.201988,7.388896,0.829946
1.735776,-1.664927,-0.194586,7.199014,0.777474
1.716268,-1.646962,-0.186054,7.008003,0.721079
1.696626,-1.628936,-0.176384,6.815918,0.66102
1.676867,-1.610849,-0.165571,6.622835,0.597571
1.65701,-1.592699,-0.153609,6.428848,0.531025
1.637078,-1.574487,-0.140499,6.234075,0.461687
1.617095,-1.556213,-0.126243,6.038663,0.38988
1.597092,-1.537875,-0.110844,5.842785,0.315939
1.5771,-1.519475,-0.094303,5.64665,0.240215
1.557157,-1.501011,-0.076623,5.450501,0.163068
1.537304,-1.482484,-0.057807,5.254623,0.084866
1.517586,-1.463893,-0.037856,5.059347,0.005984
1.498054,-1.445238,-0.016773,4.865127,-0.072755
1.478795,-1.426552,0.005242,4.675362,-0.134803
1.460315,-1.408343,0.0252,4.493976,-0.177612
1.442686,-1.390787,0.04205,4.320576,-0.207524
1.425805,-1.373885,0.055783,4.154483,-0.225404
1.409585,-1.357639,0.06639,3.995097,-0.232071
1.393956,-1.342049,0.073862,3.841911,-0.228311
1.378866,-1.327116,0.078191,3.69453,-0.214889
1.364282,-1.31284,0.07937,3.552684,-0.19255
1.350194,-1.299221,0.077397,3.416253,-0.162031
1.336612,-1.286259,0.072265,3.285274,-0.124055
1.323569,-1.273954,0.063972,3.159968,-0.079328
1.311124,-1.262304,0.052511,3.040747,-0.028528
1.299359,-1.251311,0.037878,2.928239,0.027719
1.288384,-1.240974,0.020069,2.823295,0.08887
1.278334,-1.231293,-0.000921,2.727004,0.154503
1.269372,-1.222267,-0.025096,2.639691,0.214922
1.26134,-1.213652,-0.050155,2.558108,0.25048
1.253737,-1.205096,-0.07277,2.480131,0.278263
1.246426,-1.196592,-0.0929,2.404746,0.299
1.239288,-1.18814,-0.110539,2.331025,0.313041
1.232217,-1.179738,-0.125683,2.258121,0.320682
1.225121,-1.171386,-0.138328,2.185281,0.322182
1.21792,-1.163082,-0.14847,2.111849,0.317789
1.210548,-1.154827,-0.156101,2.03727,0.307756
1.202955,-1.146624,-0.161214,1.961094,0.292359
1.195105,-1.138474,-0.163801,1.882981,0.271909
1.186976,-1.130383,-0.163853,1.802706,0.246766
1.178563,-1.122351,-0.161362,1.720164,0.217344
1.169876,-1.114382,-0.156319,1.635379,0.184121
1.160943,-1.106479,-0.148717,1.548515,0.147636
1.151809,-1.098644,-0.138546,1.461089,0.113158
1.142954,-1.091174,-0.126941,1.379455,0.090456
1.135009,-1.084495,-0.11554,1.306606,0.070526
1.127978,-1.078615,-0.104359,1.242577,0.052978
1.121857,-1.073539,-0.093394,1.187376,0.037576
1.116642,-1.069269,-0.082642,1.141004,0.024081
1.112329,-1.065806,-0.072112,1.10345,0.012252
1.108913,-1.063145,-0.061814,1.0747,0.001855
1.106389,-1.061284,-0.051761,1.054728,-0.007345
1.104752,-1.060219,-0.041965,1.043501,-0.015572
1.103995,-1.059948,-0.032438,1.04098,-0.023046
1.104112,-1.060467,-0.023191,1.047121,-0.029974
1.105098,-1.061774,-0.014237,1.06187,-0.036551
1.106947,-1.063865,-0.005588,1.085174,-0.04296
1.10965,-1.066737,0.002745,1.116972,-0.04937
1.113203,-1.070387,0.010749,1.157202,-0.055932
1.117599,-1.074812,0.018413,1.205534,-0.062528
1.122712,-1.079892,0.025613,1.251525,-0.060303
1.126724,-1.083858,0.030639,1.281245,-0.051002
1.128973,-1.086101,0.032987,1.2934,-0.0385
1.129442,-1.086686,0.033029,1.287836,-0.022544
1.12813,-1.085572,0.030407,1.264558,-0.003109
1.125057,-1.082757,0.025117,1.223728,0.019607
1.12026,-1.078239,0.017153,1.16567,0.045185
1.113797,-1.072015,0.00651,1.090891,0.072984
1.105744,-1.064081,-0.00682,1.000097,0.102149
1.096203,-1.054434,-0.022846,0.89423,0.131616
1.085299,-1.043069,-0.041578,0.774508,0.16013
1.073186,-1.029979,-0.063031,0.642474,0.186267
1.060047,-1.015157,-0.087222,0.503835,0.200055
1.046921,-0.999686,-0.111737,0.386244,0.161759
1.036053,-0.98669,-0.12961,0.293738,0.113373
1.027214,-0.976376,-0.140379,0.221961,0.062096
1.020156,-0.968744,-0.144046,0.168239,0.010046
1.014787,-0.963795,-0.140609,0.131463,-0.041201
1.011181,-0.961527,-0.130069,0.112214,-0.090554
1.009579,-0.961941,-0.112426,0.112846,-0.137515
1.010391,-0.965037,-0.08768,0.137479,-0.182468
1.014182,-0.970815,-0.055831,0.191877,-0.22712
1.021661,-0.979276,-0.016879,0.28315,-0.275058
1.033654,-0.990418,0.029176,0.419206,-0.332285
1.051066,-1.004242,0.082334,0.607963,-0.407593
1.074834,-1.020748,0.142595,0.856361,-0.512588
1.105878,-1.039937,0.20996,1.433113,-0.729707
1.799894,-1.694318,-0.315104,8.000249,1.397572
1.820102,-1.716107,-0.307616,8.199364,1.383942
1.838954,-1.736479,-0.300297,8.384729,1.368508
1.856443,-1.755433,-0.293147,8.55624,1.351498
1.872559,-1.77297,-0.286167,8.713804,1.33312
1.887295,-1.789089,-0.279355,8.857341,1.313561
1.900642,-1.803791,-0.272713,8.986779,1.292993
1.912595,-1.817075,-0.26624,9.102054,1.27157
1.923148,-1.828942,-0.259937,9.203113,1.249433
1.932295,-1.839391,-0.253802,9.289903,1.226707
1.940032,-1.848422,-0.247837,9.362383,1.20351
1.946354,-1.856036,-0.242041,9.420512,1.179943
1.951256,-1.862232,-0.236414,9.464255,1.156103
1.954735,-1.867011,-0.230956,9.493583,1.132071
1.956789,-1.870372,-0.225668,9.508466,1.107926
1.957412,-1.872311,-0.220549,9.50888,1.083733
1.956604,-1.872815,-0.215601,9.494804,1.059552
1.95436,-1.87187,-0.210826,9.466218,1.035436
1.950679,-1.86946,-0.206225,9.423104,1.01143
1.945558,-1.865571,-0.2018,9.365448,0.987571
1.938996,-1.860188,-0.197552,9.293235,0.963892
1.93099,-1.853296,-0.193482,9.206454,0.940417
1.921539,-1.844882,-0.189593,9.105095,0.917166
1.910642,-1.834929,-0.185886,8.98915,0.89415
1.898297,-1.823425,-0.182361,8.85861,0.871374
1.884502,-1.810353,-0.179022,8.713471,0.848839
1.869258,-1.795699,-0.175869,8.553728,0.826534
1.852562,-1.779455,-0.172905,8.379378,0.804446
1.834415,-1.76165,-0.170131,8.190419,0.78255
1.814816,-1.742333,-0.167551,7.986851,0.760814
1.793763,-1.721551,-0.165168,7.768676,0.739198
1.771258,-1.699355,-0.162987,7.535897,0.717652
1.747299,-1.675791,-0.161009,7.288519,0.696113
1.721888,-1.650889,-0.159235,7.02655,0.674508
1.695023,-1.624631,-0.15766,6.749997,0.65275
1.666705,-1.596996,-0.156279,6.458875,0.630736
1.636936,-1.567962,-0.155083,6.153198,0.608346
1.605715,-1.537505,-0.154068,5.832984,0.58544
1.573044,-1.505603,-0.153227,5.498381,0.561841
1.538985,-1.472296,-0.152548,5.175304,0.534728
1.508827,-1.44294,-0.15146,4.920816,0.505158
1.486237,-1.421251,-0.149567,4.742154,0.477824
1.471212,-1.407223,-0.14686,4.639268,0.453199
1.463758,-1.400846,-0.143331,4.612171,0.431459
1.463884,-1.402115,-0.138974,4.660945,0.412455
1.471604,-1.411029,-0.133785,4.785733,0.395713
1.486938,-1.427605,-0.127765,4.98673,0.380455
1.509904,-1.451856,-0.120917,5.264162,0.365645
1.540528,-1.483796,-0.113245,5.618266,0.350048
1.57883,-1.523441,-0.10475,6.049274,0.332307
1.624834,-1.570805,-0.095436,6.557391,0.311015
1.678561,-1.625903,-0.085304,7.109155,0.283863
1.730306,-1.679023,-0.074092,7.456178,0.24185
1.752221,-1.702284,-0.06104,7.487114,0.180843
1.742477,-1.693799,-0.0461,7.201315,0.104895
1.701099,-1.653518,-0.029272,6.598783,0.018682
1.628128,-1.581394,-0.010557,5.680287,-0.071779
1.523931,-1.477674,0.010004,4.571299,-0.141396
1.414497,-1.368268,0.028928,3.551246,-0.167596
1.317716,-1.271173,0.043791,2.657561,-0.164553
1.23347,-1.186413,0.054584,1.889543,-0.138748
1.161646,-1.114009,0.061297,1.246257,-0.097477
1.102145,-1.053985,0.063918,0.726669,-0.048362
1.054907,-1.006362,0.06244,0.329905,0.001384
1.019923,-0.971165,0.056857,0.055567,0.045915
0.997247,-0.948418,0.047166,-0.095964,0.081778
0.987008,-0.938145,0.03336,-0.12339,0.108808
0.989395,-0.940371,0.015435,-0.024633,0.130619
1.00464,-0.95512,-0.006613,0.201254,0.153783
1.032326,-0.981762,-0.032488,0.498419,0.164251
1.062521,-1.010437,-0.057619,0.790578,0.174974
1.091558,-1.037698,-0.080405,1.070305,0.195321
1.11927,-1.063548,-0.10084,1.335981,0.221941
1.145525,-1.087989,-0.118919,1.586442,0.251954
1.170217,-1.111022,-0.134636,1.820868,0.28291
1.193264,-1.132643,-0.147985,2.038691,0.312742
1.214602,-1.152846,-0.15896,2.239538,0.339729
1.234184,-1.171624,-0.167553,2.423181,0.362449
1.25198,-1.18897,-0.173757,2.589505,0.379748
1.26797,-1.204878,-0.177565,2.738482,0.390709
1.282147,-1.21934,-0.17897,2.87016,0.394621
1.294516,-1.232349,-0.177965,2.984648,0.390963
1.305092,-1.243898,-0.174543,3.082111,0.379382
1.3139,-1.253981,-0.168699,3.16277,0.359675
1.320976,-1.262594,-0.160435,3.226901,0.331781
1.326365,-1.269734,-0.149754,3.274837,0.295763
1.330124,-1.275395,-0.136659,3.306859,0.252167
1.332283,-1.279523,-0.121313,3.318992,0.214205
1.332334,-1.281336,-0.106132,3.307291,0.182206
1.330052,-1.280558,-0.091966,3.271666,0.151502
1.325399,-1.277183,-0.078821,3.211802,0.122589
1.318341,-1.271211,-0.066702,3.127428,0.095892
1.308849,-1.262638,-0.05561,3.018312,0.071766
1.296896,-1.251465,-0.045549,2.884256,0.050498
1.282461,-1.237688,-0.036521,2.72509,0.032311
1.265521,-1.221307,-0.028528,2.540666,0.017356
1.246061,-1.20232,-0.021574,2.330856,0.005714
1.224063,-1.180725,-0.01566,2.095548,-0.002611
1.199514,-1.156521,-0.01079,1.8366,-0.00735
1.173091,-1.130393,-0.007088,1.583132,-0.004509
1.148834,-1.106392,-0.005273,1.35757,0.003367
1.127419,-1.085211,-0.005473,1.160422,0.014282
1.108846,-1.066857,-0.007691,0.99169,0.027261
1.093127,-1.05122,-0.011629,0.851473,0.041536
1.080281,-1.038372,-0.017486,0.739973,0.056585
1.070343,-1.028343,-0.02534,0.657507,0.07217
1.063356,-1.021137,-0.035197,0.604497,0.088369
1.059375,-1.016756,-0.047065,0.578205,0.094784
1.057527,-1.014412,-0.058313,0.564866,0.073387
1.056414,-1.012961,-0.065131,0.558831,0.049243
1.055935,-1.01239,-0.067475,0.559261,0.022968
1.056063,-1.012704,-0.065339,0.565897,-0.005359
1.05683,-1.013904,-0.058719,0.579047,-0.035778
1.058328,-1.015995,-0.04761,0.599548,-0.068415
1.060689,-1.018965,-0.032027,0.621862,-0.092896
1.06269,-1.021374,-0.014248,0.632547,-0.106888
1.063424,-1.022221,0.004147,0.630389,-0.121799
1.062925,-1.021504,0.023159,0.615688,-0.137017
1.061229,-1.019225,0.042787,0.588803,-0.15191
1.058376,-1.015384,0.063031,0.55016,-0.165829
1.054412,-1.009979,0.083891,0.500256,-0.178104
1.049388,-1.003012,0.105368,0.439675,-0.188049
1.043361,-0.994483,0.12746,0.369095,-0.194961
1.036394,-0.98439,0.150169,0.289301,-0.198124
1.028558,-0.972735,0.173494,0.201197,-0.19682
1.019932,-0.959518,0.197435,0.105823,-0.19034
1.010606,-0.944738,0.221992,0.004367,-0.177994
1.000677,-0.928395,0.247165,-0.143662,-0.269378
2.585939,-2.489073,-0.279048,15.395639,1.684089
2.524253,-2.42975,-0.266406,14.799618,1.584558
2.464832,-2.372519,-0.254511,14.225552,1.491791
2.407672,-2.31738,-0.243361,13.673449,1.405648
2.35277,-2.264333,-0.232956,13.143315,1.325986
2.300125,-2.213378,-0.223297,12.635158,1.25265
2.249733,-2.164515,-0.214383,12.148987,1.185485
2.201592,-2.117744,-0.206214,11.684807,1.124326
2.1557,-2.073068,-0.198793,11.242628,1.069008
2.112055,-2.030494,-0.192124,10.822458,1.019362
2.070655,-1.990033,-0.186213,10.424305,0.975218
2.031499,-1.951693,-0.181065,10.04818,0.936407
1.994586,-1.915483,-0.176686,9.694092,0.902765
1.959914,-1.881412,-0.173082,9.362054,0.874131
1.927485,-1.84949,-0.170259,9.052079,0.850352
1.897298,-1.819726,-0.168221,8.764182,0.831285
1.869353,-1.792128,-0.166975,8.49838,0.8168
1.843654,-1.766707,-0.166526,8.254691,0.806783
1.8202,-1.74347,-0.16688,8.033137,0.801136
1.798996,-1.722428,-0.168043,7.83374,0.799784
1.780044,-1.703589,-0.17002,7.656525,0.802674
1.763349,-1.686962,-0.172816,7.501517,0.809776
1.748914,-1.672557,-0.176438,7.368745,0.82109
1.736746,-1.660382,-0.180891,7.258237,0.836644
1.726848,-1.650445,-0.186179,7.170022,0.856493
1.719229,-1.642742,-0.192297,7.104126,0.880723
1.713894,-1.637267,-0.19924,7.060578,0.909451
1.710849,-1.634015,-0.207001,7.039401,0.942821
1.710103,-1.632979,-0.215574,7.040616,0.981005
1.711662,-1.634155,-0.224954,7.064243,1.0242
1.715534,-1.637536,-0.235134,7.110292,1.072626
1.721725,-1.643117,-0.246107,7.178695,1.126477
1.730203,-1.650854,-0.257845,7.253324,1.176163
1.737344,-1.657394,-0.268276,7.296844,1.208325
1.740611,-1.660404,-0.275956,7.303355,1.225616
1.73998,-1.659872,-0.280877,7.272765,1.227683
1.735432,-1.65579,-0.283033,7.205004,1.214346
1.726959,-1.648158,-0.282425,7.100019,1.185593
1.714558,-1.636971,-0.279051,6.957774,1.141583
1.698237,-1.62223,-0.272913,6.778252,1.082657
1.678011,-1.603931,-0.264009,6.561452,1.00935
1.653902,-1.582072,-0.252339,6.307401,0.922414
1.625945,-1.556651,-0.237902,6.01616,0.822845
1.594187,-1.527665,-0.220699,5.687841,0.711923
1.558687,-1.495113,-0.200728,5.322625,0.591266
1.519521,-1.458993,-0.17799,4.920802,0.462897
1.476789,-1.419301,-0.152484,4.482811,0.329325
1.430615,-1.376035,-0.124206,4.009315,0.193663
1.381156,-1.32919,-0.093153,3.516769,0.071976
1.332521,-1.282534,-0.0623,3.069483,-0.003136
1.290317,-1.241519,-0.035951,2.684562,-0.050595
1.254409,-1.206216,-0.014163,2.361025,-0.075546
1.224604,-1.176635,0.003059,2.097701,-0.082592
1.200733,-1.152786,0.015708,1.893387,-0.075893
1.18266,-1.134678,0.023776,1.746999,-0.05896
1.170289,-1.122322,0.027258,1.657732,-0.034461
1.163576,-1.115727,0.026147,1.625189,-0.004073
1.162535,-1.114902,0.020437,1.649462,0.031635
1.167234,-1.119859,0.01012,1.731152,0.073264
1.177795,-1.130606,-0.00481,1.864565,0.116549
1.1924,-1.145196,-0.022608,2.000899,0.13401
1.205401,-1.158031,-0.038262,2.117255,0.14768
1.216327,-1.168733,-0.051432,2.212664,0.158839
1.225099,-1.17729,-0.062113,2.28648,0.16632
1.231656,-1.183692,-0.070296,2.338224,0.169203
1.23595,-1.187929,-0.075973,2.367553,0.166801
1.237953,-1.189989,-0.079139,2.374242,0.158659
1.237645,-1.189864,-0.079784,2.358167,0.144542
1.235025,-1.187542,-0.077901,2.319304,0.124438
1.230103,-1.183012,-0.073484,2.257723,0.098555
1.222903,-1.176265,-0.066524,2.174235,0.06839
1.213705,-1.167515,-0.05739,2.078832,0.047561
1.203968,-1.158085,-0.04829,1.97993,0.031205
1.193928,-1.148214,-0.039608,1.877821,0.016664
1.183577,-1.137917,-0.031353,1.77245,0.003918
1.172906,-1.127209,-0.023536,1.663761,-0.007055
1.161908,-1.116105,-0.016166,1.551703,-0.016283
1.150577,-1.10462,-0.009252,1.436225,-0.023796
1.138905,-1.092769,-0.002806,1.317277,-0.029631
1.126886,-1.080567,0.003165,1.194813,-0.033828
1.114513,-1.068029,0.008649,1.068788,-0.036435
1.101782,-1.055171,0.013637,0.939158,-0.037506
1.088686,-1.042006,0.018121,0.80588,-0.037102
1.075222,-1.028524,0.022106,0.670627,-0.034685
1.06198,-1.015296,0.025397,0.55892,-0.023353
1.052474,-1.005848,0.026747,0.490106,-0.009146
1.047292,-1.000759,0.025957,0.464546,0.005278
1.046437,-1.000006,0.023042,0.482275,0.019683
1.04993,-1.003569,0.018019,0.54348,0.03436
1.057802,-1.011424,0.010904,0.64848,0.050125
1.070098,-1.023571,0.001698,0.797703,0.068284
1.086873,-1.040056,-0.009628,0.991637,0.090576
1.108189,-1.060933,-0.023109,1.230786,0.119093
1.13411,-1.086255,-0.038779,1.515622,0.156178
1.164705,-1.116076,-0.056671,1.846541,0.20432
1.200039,-1.150448,-0.07682,2.223645,0.265945
1.240075,-1.18933,-0.099208,2.606962,0.321856
1.276137,-1.224387,-0.119275,2.904196,0.354231
1.30205,-1.249754,-0.133834,3.100508,0.372321
1.31768,-1.265331,-0.14286,3.195267,0.37146
1.322955,-1.271015,-0.146331,3.188169,0.349043
1.317848,-1.266706,-0.144223,3.079124,0.304221
1.302385,-1.252302,-0.136514,2.868218,0.23781
1.276636,-1.227701,-0.123179,2.555748,0.152381
1.240735,-1.193218,-0.104004,2.142336,0.052556
1.194888,-1.149347,-0.078879,1.629168,-0.054432
1.139411,-1.095592,-0.048082,1.02858,-0.151408
1.078361,-1.035487,-0.01385,0.496335,-0.147359
1.032927,-0.990016,0.010534,0.151769,-0.087349
1.006009,-0.96276,0.022801,-0.007666,-0.012098
0.997164,-0.953747,0.022929,0.013644,0.062926
1.006379,-0.96301,0.010892,0.215522,0.134314
1.034095,-0.990591,-0.013342,0.602408,0.211826
1.081111,-1.036543,-0.049816,1.180898,0.31641
1.148075,-1.100616,-0.098372,1.824256,0.390044
1.206214,-1.155151,-0.140674,2.223682,0.386749
1.234107,-1.180906,-0.163972,2.322612,0.340368
1.230968,-1.177824,-0.168248,2.116904,0.228365
1.196653,-1.145825,-0.153474,1.60555,0.049167
1.131623,-1.084795,-0.119611,0.790147,-0.177738
1.037191,-0.994568,-0.066603,-0.313012,-0.400351
0.920069,-0.878744,0.004325,-1.335909,-0.416134
0.841772,-0.795445,0.073401,-1.789773,-0.218101
0.821686,-0.765011,0.133705,-1.649224,-0.007978
0.856618,-0.787443,0.185238,-0.967883,0.061325
0.943219,-0.862741,0.228,0.20008,-0.069675
1.079665,-0.990904,0.26199,1.841253,-0.362955
1.265874,-1.171932,0.287208,3.975312,-0.73693
1.502746,-1.405826,0.303655,10.04764,-1.832484
2.518355,-2.393151,-0.39688,14.871377,2.504221
2.501235,-2.376089,-0.398939,14.698581,2.50333
2.484228,-2.359174,-0.400733,14.527186,2.5006
2.467333,-2.342404,-0.402261,14.357185,2.49605
2.450549,-2.325781,-0.403524,14.188568,2.489702
2.433873,-2.309309,-0.404522,14.021327,2.481577
2.417304,-2.292994,-0.405255,13.855453,2.471696
2.400842,-2.276844,-0.405725,13.690939,2.460082
2.384486,-2.260864,-0.405931,13.527774,2.446756
2.368234,-2.245061,-0.405875,13.365952,2.431742
2.352085,-2.229441,-0.405555,13.205465,2.415063
2.336038,-2.214011,-0.404974,13.046304,2.396741
2.320093,-2.198776,-0.404132,12.888462,2.376801
2.304249,-2.183745,-0.403028,12.731931,2.355267
2.288505,-2.168922,-0.401665,12.576705,2.332164
2.272861,-2.154315,-0.400041,12.422778,2.307517
2.257317,-2.139927,-0.398158,12.270141,2.281352
2.241872,-2.125753,-0.396015,12.11879,2.253694
2.226526,-2.111787,-0.393612,11.968719,2.224571
2.211279,-2.09802,-0.39095,11.819923,2.194009
2.196131,-2.084445,-0.388027,11.672396,2.162035
2.181082,-2.071055,-0.384845,11.526135,2.128679
2.166133,-2.057843,-0.381401,11.381135,2.093968
2.151285,-2.044801,-0.377698,11.237394,2.057932
2.136536,-2.031921,-0.373733,11.09491,2.020599
2.12189,-2.019197,-0.369508,10.95368,1.982001
2.107345,-2.00662,-0.365021,10.813703,1.942168
2.092904,-1.994184,-0.360273,10.674979,1.901131
2.078568,-1.981881,-0.355264,10.534084,1.858654
2.063349,-1.968714,-0.349916,10.365791,1.812329
2.044418,-1.951835,-0.344005,10.158982,1.760014
2.021586,-1.931053,-0.337516,9.913604,1.7017
1.994854,-1.906366,-0.330446,9.629642,1.637471
1.964221,-1.877774,-0.322791,9.30708,1.567417
1.929688,-1.845276,-0.314549,8.945903,1.491635
1.891254,-1.80887,-0.305717,8.546094,1.410227
1.84892,-1.768557,-0.296293,8.107635,1.32331
1.802685,-1.724334,-0.286274,7.630507,1.231017
1.75255,-1.676201,-0.275656,7.114687,1.133499
1.698514,-1.624157,-0.264438,6.560151,1.030936
1.640579,-1.5682,-0.252616,5.981253,0.924242
1.582238,-1.511834,-0.24036,5.43513,0.818803
1.528538,-1.460124,-0.227912,4.93561,0.719135
1.479546,-1.413131,-0.215276,4.482676,0.625815
1.435273,-1.370858,-0.202449,4.076358,0.539305
1.395735,-1.333309,-0.189429,3.71673,0.459953
1.360951,-1.300488,-0.176214,3.403917,0.387968
1.330939,-1.272397,-0.162804,3.138095,0.323385
1.305722,-1.249042,-0.149196,2.919487,0.266042
